id,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,serial_number,serial_number_1
10954,2018,M,"Professional, Scientific and Technical Services",a_0,Activity unit,40581,COUNT,11097,11097
11019,2014,M,"Professional, Scientific and Technical Services",c_6-9,Total expenditure,1897,DOLLARS(millions),11098,11098
11046,2017,M,"Professional, Scientific and Technical Services",c_6-9,Total expenditure,2536,DOLLARS(millions),11099,11099
11094,2011,M,"Professional, Scientific and Technical Services",f_50-99,Fixed tangible assets,153,DOLLARS(millions),11100,11100
11209,2013,M,"Professional, Scientific and Technical Services",d_10-19,Rolling mean employees,18897,COUNT,11101,11101
11276,2020,M,"Professional, Scientific and Technical Services",h_200+,Rolling mean employees,35847,COUNT,11102,11102
11404,2013,M,"Professional, Scientific and Technical Services",a_0,Operating profit before tax,1499,DOLLARS(millions),11103,11103
11500,2012,M,"Professional, Scientific and Technical Services",g_100-199,"Sales, government funding, grants and subsidies",1726,DOLLARS(millions),11104,11104
11544,2017,M,"Professional, Scientific and Technical Services",f_50-99,"Sales, government funding, grants and subsidies",2696,DOLLARS(millions),11105,11105
11554,2018,M,"Professional, Scientific and Technical Services",g_100-199,"Sales, government funding, grants and subsidies",2894,DOLLARS(millions),11106,11106
11618,2014,N,Administrative and Support Services,h_200+,Total assets,1550,DOLLARS(millions),11107,11107
11661,2019,N,Administrative and Support Services,f_50-99,Total assets,1566,DOLLARS(millions),11108,11108
11765,2020,N,Administrative and Support Services,b_1-5,Total income,1436,DOLLARS(millions),11109,11109
11829,2016,N,Administrative and Support Services,c_6-9,Activity unit,594,COUNT,11110,11110
11967,2020,N,Administrative and Support Services,f_50-99,Total expenditure,1056,DOLLARS(millions),11111,11111
11995,2012,N,Administrative and Support Services,g_100-199,Fixed tangible assets,135,DOLLARS(millions),11112,11112
12033,2016,N,Administrative and Support Services,i_Industry_Total,Fixed tangible assets,2324,DOLLARS(millions),11113,11113
12051,2018,N,Administrative and Support Services,i_Industry_Total,Fixed tangible assets,2994,DOLLARS(millions),11114,11114
12098,2013,N,Administrative and Support Services,b_1-5,Rolling mean employees,8295,COUNT,11115,11115
12127,2016,N,Administrative and Support Services,d_10-19,Rolling mean employees,6798,COUNT,11116,11116
12133,2017,N,Administrative and Support Services,a_0,Rolling mean employees,0,COUNT,11117,11117
12180,2011,N,Administrative and Support Services,c_6-9,Salaries and wages paid,169,DOLLARS(millions),11118,11118
12218,2015,N,Administrative and Support Services,e_20-49,Salaries and wages paid,392,DOLLARS(millions),11119,11119
12246,2018,N,Administrative and Support Services,f_50-99,Salaries and wages paid,343,DOLLARS(millions),11120,11120
12261,2020,N,Administrative and Support Services,c_6-9,Salaries and wages paid,237,DOLLARS(millions),11121,11121
12335,2017,N,Administrative and Support Services,e_20-49,Operating profit before tax,53,DOLLARS(millions),11122,11122
12380,2011,N,Administrative and Support Services,e_20-49,"Sales, government funding, grants and subsidies",793,DOLLARS(millions),11123,11123
12382,2011,N,Administrative and Support Services,g_100-199,"Sales, government funding, grants and subsidies",649,DOLLARS(millions),11124,11124
12385,2012,N,Administrative and Support Services,a_0,"Sales, government funding, grants and subsidies",1694,DOLLARS(millions),11125,11125
12392,2012,N,Administrative and Support Services,h_200+,"Sales, government funding, grants and subsidies",2393,DOLLARS(millions),11126,11126
12441,2018,N,Administrative and Support Services,c_6-9,"Sales, government funding, grants and subsidies",612,DOLLARS(millions),11127,11127
12445,2018,N,Administrative and Support Services,g_100-199,"Sales, government funding, grants and subsidies",887,DOLLARS(millions),11128,11128
12496,2013,O,Public Administration and Safety,d_10-19,Total assets,31,DOLLARS(millions),11129,11129
12555,2019,O,Public Administration and Safety,i_Industry_Total,Total assets,1535,DOLLARS(millions),11130,11130
12679,2011,O,Public Administration and Safety,g_100-199,Activity unit,6,COUNT,11131,11131
12708,2014,O,Public Administration and Safety,i_Industry_Total,Activity unit,1005,COUNT,11132,11132
12716,2015,O,Public Administration and Safety,h_200+,Activity unit,12,COUNT,11133,11133
12735,2017,O,Public Administration and Safety,i_Industry_Total,Activity unit,1029,COUNT,11134,11134
12786,2012,O,Public Administration and Safety,f_50-99,Total expenditure,62,DOLLARS(millions),11135,11135
12854,2020,O,Public Administration and Safety,b_1-5,Total expenditure,105,DOLLARS(millions),11136,11136
12859,2020,O,Public Administration and Safety,g_100-199,Total expenditure,65,DOLLARS(millions),11137,11137
12885,2012,O,Public Administration and Safety,f_50-99,Fixed tangible assets,5,DOLLARS(millions),11138,11138
12953,2020,O,Public Administration and Safety,b_1-5,Fixed tangible assets,21,DOLLARS(millions),11139,11139
12974,2011,O,Public Administration and Safety,e_20-49,Rolling mean employees,1206,COUNT,11140,11140
13023,2016,O,Public Administration and Safety,i_Industry_Total,Rolling mean employees,14877,COUNT,11141,11141
13031,2017,O,Public Administration and Safety,h_200+,Rolling mean employees,10161,COUNT,11142,11142
13049,2019,O,Public Administration and Safety,h_200+,Rolling mean employees,10182,COUNT,11143,11143
13058,2020,O,Public Administration and Safety,h_200+,Rolling mean employees,11493,COUNT,11144,11144
13098,2014,O,Public Administration and Safety,c_6-9,Salaries and wages paid,17,DOLLARS(millions),11145,11145
13127,2017,O,Public Administration and Safety,e_20-49,Salaries and wages paid,43,DOLLARS(millions),11146,11146
13181,2012,O,Public Administration and Safety,e_20-49,Operating profit before tax,5,DOLLARS(millions),11147,11147
13240,2019,O,Public Administration and Safety,a_0,Operating profit before tax,18,DOLLARS(millions),11148,11148
13274,2011,O,Public Administration and Safety,h_200+,"Sales, government funding, grants and subsidies",301,DOLLARS(millions),11149,11149
13280,2012,O,Public Administration and Safety,e_20-49,"Sales, government funding, grants and subsidies",73,DOLLARS(millions),11150,11150
13320,2016,O,Public Administration and Safety,i_Industry_Total,"Sales, government funding, grants and subsidies",1248,DOLLARS(millions),11151,11151
13365,2021,O,Public Administration and Safety,i_Industry_Total,"Sales, government funding, grants and subsidies",1770,DOLLARS(millions),11152,11152
13447,2020,P,Education and Training,a_0,Total assets,620,DOLLARS(millions),11153,11153
13475,2012,P,Education and Training,b_1-5,Total income,329,DOLLARS(millions),11154,11154
13501,2015,P,Education and Training,a_0,Total income,371,DOLLARS(millions),11155,11155
13581,2012,P,Education and Training,i_Industry_Total,Activity unit,5136,COUNT,11156,11156
13707,2015,P,Education and Training,i_Industry_Total,Total expenditure,3499,DOLLARS(millions),11157,11157
13714,2016,P,Education and Training,g_100-199,Total expenditure,396,DOLLARS(millions),11158,11158
13737,2019,P,Education and Training,c_6-9,Total expenditure,262,DOLLARS(millions),11159,11159
13786,2013,P,Education and Training,g_100-199,Fixed tangible assets,357,DOLLARS(millions),11160,11160
13820,2017,P,Education and Training,e_20-49,Fixed tangible assets,242,DOLLARS(millions),11161,11161
13865,2011,P,Education and Training,e_20-49,Rolling mean employees,7842,COUNT,11162,11162
13873,2012,P,Education and Training,d_10-19,Rolling mean employees,7650,COUNT,11163,11163
13898,2015,P,Education and Training,b_1-5,Rolling mean employees,3291,COUNT,11164,11164
13978,2013,P,Education and Training,a_0,Salaries and wages paid,56,DOLLARS(millions),11165,11165
14026,2018,P,Education and Training,d_10-19,Salaries and wages paid,295,DOLLARS(millions),11166,11166
14137,2019,P,Education and Training,g_100-199,Operating profit before tax,39,DOLLARS(millions),11167,11167
14197,2015,P,Education and Training,d_10-19,"Sales, government funding, grants and subsidies",442,DOLLARS(millions),11168,11168
14261,2011,Q,Health Care and Social Assistance,e_20-49,Total assets,1082,DOLLARS(millions),11169,11169
14372,2012,Q,Health Care and Social Assistance,h_200+,Total income,3383,DOLLARS(millions),11170,11170
14427,2018,Q,Health Care and Social Assistance,i_Industry_Total,Total income,17652,DOLLARS(millions),11171,11171
14459,2011,Q,Health Care and Social Assistance,e_20-49,Activity unit,693,COUNT,11172,11172
14611,2017,Q,Health Care and Social Assistance,d_10-19,Total expenditure,1265,DOLLARS(millions),11173,11173
14635,2020,Q,Health Care and Social Assistance,a_0,Total expenditure,1766,DOLLARS(millions),11174,11174
14680,2014,Q,Health Care and Social Assistance,a_0,Fixed tangible assets,444,DOLLARS(millions),11175,11175
14686,2014,Q,Health Care and Social Assistance,g_100-199,Fixed tangible assets,1286,DOLLARS(millions),11176,11176
14737,2020,Q,Health Care and Social Assistance,d_10-19,Fixed tangible assets,628,DOLLARS(millions),11177,11177
14749,2021,Q,Health Care and Social Assistance,g_100-199,Fixed tangible assets,3666,DOLLARS(millions),11178,11178
14807,2017,Q,Health Care and Social Assistance,b_1-5,Rolling mean employees,10161,COUNT,11179,11179
14829,2019,Q,Health Care and Social Assistance,f_50-99,Rolling mean employees,16959,COUNT,11180,11180
14857,2011,Q,Health Care and Social Assistance,g_100-199,Salaries and wages paid,471,DOLLARS(millions),11181,11181
14904,2016,Q,Health Care and Social Assistance,i_Industry_Total,Salaries and wages paid,6534,DOLLARS(millions),11182,11182
14936,2020,Q,Health Care and Social Assistance,e_20-49,Salaries and wages paid,1010,DOLLARS(millions),11183,11183
14967,2012,Q,Health Care and Social Assistance,i_Industry_Total,Operating profit before tax,1646,DOLLARS(millions),11184,11184
14979,2014,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,81,DOLLARS(millions),11185,11185
14988,2015,Q,Health Care and Social Assistance,c_6-9,Operating profit before tax,92,DOLLARS(millions),11186,11186
15066,2012,Q,Health Care and Social Assistance,i_Industry_Total,"Sales, government funding, grants and subsidies",12544,DOLLARS(millions),11187,11187
15082,2014,Q,Health Care and Social Assistance,g_100-199,"Sales, government funding, grants and subsidies",1580,DOLLARS(millions),11188,11188
15185,2015,R,Arts and Recreation Services,b_1-5,Total assets,1155,DOLLARS(millions),11189,11189
15200,2016,R,Arts and Recreation Services,h_200+,Total assets,3364,DOLLARS(millions),11190,11190
15286,2015,R,Arts and Recreation Services,d_10-19,Total income,549,DOLLARS(millions),11191,11191
15388,2015,R,Arts and Recreation Services,g_100-199,Activity unit,18,COUNT,11192,11192
15431,2020,R,Arts and Recreation Services,e_20-49,Activity unit,240,COUNT,11193,11193
15452,2011,R,Arts and Recreation Services,h_200+,Total expenditure,1896,DOLLARS(millions),11194,11194
15455,2012,R,Arts and Recreation Services,b_1-5,Total expenditure,621,DOLLARS(millions),11195,11195
15472,2014,R,Arts and Recreation Services,a_0,Total expenditure,685,DOLLARS(millions),11196,11196
15483,2015,R,Arts and Recreation Services,c_6-9,Total expenditure,287,DOLLARS(millions),11197,11197
15692,2016,R,Arts and Recreation Services,e_20-49,Rolling mean employees,6078,COUNT,11198,11198
15752,2012,R,Arts and Recreation Services,b_1-5,Salaries and wages paid,135,DOLLARS(millions),11199,11199
15776,2014,R,Arts and Recreation Services,h_200+,Salaries and wages paid,344,DOLLARS(millions),11200,11200
15796,2017,R,Arts and Recreation Services,a_0,Salaries and wages paid,109,DOLLARS(millions),11201,11201
15802,2017,R,Arts and Recreation Services,g_100-199,Salaries and wages paid,78,DOLLARS(millions),11202,11202
15829,2020,R,Arts and Recreation Services,g_100-199,Salaries and wages paid,109,DOLLARS(millions),11203,11203
15842,2011,R,Arts and Recreation Services,b_1-5,Operating profit before tax,36,DOLLARS(millions),11204,11204
15880,2015,R,Arts and Recreation Services,d_10-19,Operating profit before tax,C,DOLLARS(millions),11205,11205
15891,2016,R,Arts and Recreation Services,f_50-99,Operating profit before tax,15,DOLLARS(millions),11206,11206
15942,2011,R,Arts and Recreation Services,c_6-9,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),11207,11207
15947,2011,R,Arts and Recreation Services,h_200+,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),11208,11208
15995,2017,R,Arts and Recreation Services,b_1-5,"Sales, government funding, grants and subsidies",677,DOLLARS(millions),11209,11209
16013,2019,R,Arts and Recreation Services,b_1-5,"Sales, government funding, grants and subsidies",650,DOLLARS(millions),11210,11210
16016,2019,R,Arts and Recreation Services,e_20-49,"Sales, government funding, grants and subsidies",767,DOLLARS(millions),11211,11211
16107,2018,S,Other Services,f_50-99,Total assets,453,DOLLARS(millions),11212,11212
16111,2019,S,Other Services,a_0,Total assets,3087,DOLLARS(millions),11213,11213
16192,2017,S,Other Services,a_0,Total income,1430,DOLLARS(millions),11214,11214
16202,2018,S,Other Services,b_1-5,Total income,3142,DOLLARS(millions),11215,11215
16221,2020,S,Other Services,c_6-9,Total income,1770,DOLLARS(millions),11216,11216
16252,2012,S,Other Services,g_100-199,Activity unit,21,COUNT,11217,11217
16365,2014,S,Other Services,c_6-9,Total expenditure,1173,DOLLARS(millions),11218,11218
16431,2021,S,Other Services,f_50-99,Total expenditure,733,DOLLARS(millions),11219,11219
16470,2014,S,Other Services,i_Industry_Total,Fixed tangible assets,2617,DOLLARS(millions),11220,11220
16501,2018,S,Other Services,d_10-19,Fixed tangible assets,535,DOLLARS(millions),11221,11221
16565,2014,S,Other Services,e_20-49,Rolling mean employees,7011,COUNT,11222,11222
16689,2017,S,Other Services,c_6-9,Salaries and wages paid,489,DOLLARS(millions),11223,11223
16691,2017,S,Other Services,e_20-49,Salaries and wages paid,393,DOLLARS(millions),11224,11224
16710,2019,S,Other Services,f_50-99,Salaries and wages paid,234,DOLLARS(millions),11225,11225
16802,2018,S,Other Services,h_200+,Operating profit before tax,23,DOLLARS(millions),11226,11226
16807,2019,S,Other Services,d_10-19,Operating profit before tax,140,DOLLARS(millions),11227,11227
16818,2020,S,Other Services,f_50-99,Operating profit before tax,23,DOLLARS(millions),11228,11228
16843,2012,S,Other Services,d_10-19,"Sales, government funding, grants and subsidies",1062,DOLLARS(millions),11229,11229
16881,2016,S,Other Services,f_50-99,"Sales, government funding, grants and subsidies",388,DOLLARS(millions),11230,11230
16901,2018,S,Other Services,h_200+,"Sales, government funding, grants and subsidies",495,DOLLARS(millions),11231,11231
16941,2011,all,All Industries,j_Grand_Total,Total income,510905,DOLLARS(millions),11232,11232
16942,2012,all,All Industries,j_Grand_Total,Total income,547694,DOLLARS(millions),11233,11233
16949,2019,all,All Industries,j_Grand_Total,Total income,728225,DOLLARS(millions),11234,11234
16988,2014,all,All Industries,j_Grand_Total,Rolling mean employees,1620564,COUNT,11235,11235
17003,2018,all,All Industries,j_Grand_Total,Salaries and wages paid,106522,DOLLARS(millions),11236,11236
11,2012,A,"Agriculture, Forestry and Fishing",b_1-5,Total assets,54946,DOLLARS(millions),11237,11237
24,2013,A,"Agriculture, Forestry and Fishing",f_50-99,Total assets,2293,DOLLARS(millions),11238,11238
128,2014,A,"Agriculture, Forestry and Fishing",b_1-5,Total income,15847,DOLLARS(millions),11239,11239
195,2021,A,"Agriculture, Forestry and Fishing",f_50-99,Total income,2095,DOLLARS(millions),11240,11240
254,2017,A,"Agriculture, Forestry and Fishing",b_1-5,Activity unit,20856,COUNT,11241,11241
262,2018,A,"Agriculture, Forestry and Fishing",a_0,Activity unit,40770,COUNT,11242,11242
304,2011,A,"Agriculture, Forestry and Fishing",g_100-199,Total expenditure,333,DOLLARS(millions),11243,11243
324,2013,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total expenditure,30668,DOLLARS(millions),11244,11244
440,2015,A,"Agriculture, Forestry and Fishing",h_200+,Fixed tangible assets,C,DOLLARS(millions),11245,11245
533,2015,A,"Agriculture, Forestry and Fishing",b_1-5,Rolling mean employees,39642,COUNT,11246,11246
602,2011,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,173,DOLLARS(millions),11247,11247
692,2021,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,439,DOLLARS(millions),11248,11248
747,2016,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,1257,DOLLARS(millions),11249,11249
782,2020,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,125,DOLLARS(millions),11250,11250
865,2019,A,"Agriculture, Forestry and Fishing",a_0,"Sales, government funding, grants and subsidies",11311,DOLLARS(millions),11251,11251
869,2019,A,"Agriculture, Forestry and Fishing",e_20-49,"Sales, government funding, grants and subsidies",3641,DOLLARS(millions),11252,11252
